ticker,company,sector,industry,pe,fwd_pe,eps_qq,sales_qq,insider_trans,inst_trans,short_float,perf_quarter,perf_half,beta,pct_from_52w_high,recom,avg_volume,rel_volume,price,earnings,target_price,market_cap,data_confidence,momentum_20d,momentum_5d,volume_ratio,rs_vs_iwm,bb_width,above_sma20,pct_vs_sma20,above_sma50,pct_vs_sma50,atr_pct,last_range_pct,low_vol,near_high,vol_5_50,breakout_session,breakout_move_pct,earnings_sessions_ago,post_earnings_move_pct,latest_price,avg_dollar_volume,gate_fail,review_flag,target_upside,rank_low_vol,rank_near_high,rank_squeeze,rank_vol_5_50,rank_vol_ratio,rank_vs_sma50,mom_rank,composite_score,composite_legacy,composite_dedup
INVX,Innovex International Inc,Energy,Oil & Gas Equipment & Services,32.54,15.54,62.24000000000001,9.21,-34.6,0.64,4.81,12.629999999999999,18.47,0.91,-14.57,1.4,652700.0,5.19,28.8,Aug 03/a,34.5,2009999999.9999998,HIGH,-1.77,-0.96,3.72,3.52,0.1034,False,-2.96,True,0.48,4.04,2.292,-2.1993,-14.57,1.76,35.0,8.43,33.0,1.77,28.8,26939774.0,,,19.8,0.6604010025062657,0.6954887218045113,0.8258145363408521,0.8884711779448622,0.9091478696741855,0.7512531328320802,0.743734335839599,0.7884,0.818,0.8023
ACCO,Acco Brands Corp,Industrials,Business Equipment & Supplies,6.72,4.33,-52.96999999999999,5.14,-2.19,0.61,7.03,6.92,38.08,1.17,-8.52,1.0,754120.0,2.47,4.17,Jul 30/a,8.0,384920000.0,HIGH,-1.65,-1.65,2.56,3.64,0.0602,False,-2.26,False,-1.24,2.895,3.837,-1.5785,-8.55,1.292,10.0,-3.92,35.0,-1.18,4.17,3099325.0,,,91.8,0.8408521303258145,0.8703007518796992,0.9624060150375939,0.6284461152882206,0.7387218045112782,0.6829573934837093,0.7518796992481203,0.7873,0.8111,0.7227
FULC,Fulcrum Therapeutics Inc,Healthcare,Biotechnology,,,-24.16,,18.4,-8.6,9.52,1.6200000000000003,-46.59,2.62,-76.11,3.0,1810000.0,2.01,3.76,Aug 05,4.0,286880000.0,HIGH,-1.83,-0.79,2.7,3.46,0.0378,False,-1.75,True,0.13,1.689,1.33,-0.4959,-4.57,0.98,22.0,-2.84,,,3.76,5185122.0,,,6.4,1.0,0.9573934837092731,0.9824561403508771,0.2832080200501253,0.7656641604010025,0.7330827067669173,0.7393483709273183,0.787,0.8202,0.6955
DX,Dynex Capital Inc,Real Estate,REIT - Mortgage,4.65,7.59,653.65,170.93,0.1,6.97,5.29,-6.74,-6.09,0.96,-18.42,1.67,5500000.0,2.7,12.18,Jul 20/b,14.75,3020000000.0,HIGH,-6.52,-1.85,2.7,-1.23,0.0937,False,-4.08,False,-5.34,1.677,1.149,-0.8079,-10.38,1.476,23.0,-6.81,44.0,-7.16,12.18,69518733.0,,,21.1,0.9849624060150376,0.818922305764411,0.8677944862155389,0.7694235588972431,0.7656641604010025,0.5112781954887218,0.5225563909774437,0.7863,0.6991,0.7578
SBH,Sally Beauty Holdings Inc,Consumer Cyclical,Specialty Retail,8.21,7.05,24.72,0.22999999999999998,-3.2300000000000004,0.6,21.87,14.17,12.710000000000003,1.03,-11.89,2.4,1390000.0,2.31,15.79,Aug 03/b,17.0,1480000000.0,HIGH,-4.71,-1.37,2.71,0.58,0.0813,False,-2.77,False,-0.54,3.587,2.407,-1.4155,-8.68,1.235,28.0,-5.73,34.0,5.48,15.79,19210632.0,,,7.7,0.8796992481203008,0.8671679197994987,0.9097744360902256,0.5833333333333334,0.768796992481203,0.7048872180451128,0.6165413533834586,0.7856,0.7502,0.7342
PFS,Provident Financial Services Inc,Financial,Banks - Regional,9.63,8.87,8.65,4.33,-1.1,1.6500000000000001,4.41,1.5,13.76,0.82,-9.53,1.67,958780.0,2.03,23.06,Jul 29/a,27.58,3010000000.0,HIGH,-2.74,-1.2,2.34,2.55,0.0353,False,-1.37,False,-3.63,1.849,1.388,-0.8043,-9.53,1.296,34.0,-6.56,36.0,-4.2,23.06,19395543.0,,,19.6,0.9874686716791979,0.8395989974937343,0.9887218045112782,0.6328320802005013,0.6791979949874687,0.5827067669172933,0.6979949874686717,0.7851,0.7796,0.7206
CRGY,Crescent Energy Co,Energy,Oil & Gas E&P,,6.42,117.15,55.34,-44.56,-0.9000000000000001,10.04,33.14,13.47,0.91,-10.15,1.58,6040000.0,3.39,13.9,Aug 03/a,17.44,4590000000.0,HIGH,-1.14,-4.73,3.19,4.15,0.1347,False,-1.26,True,11.61,3.771,2.41,-2.5696,-10.15,1.648,4.0,-4.73,33.0,23.23,13.9,90680392.0,,,25.5,0.5526315789473685,0.8245614035087719,0.6791979949874687,0.8464912280701754,0.8590225563909775,0.9348370927318296,0.7669172932330827,0.7828,0.7682,0.7982
CCO,Clear Channel Outdoor Holdings Inc,Communication Services,Advertising Agencies,,192.56,-129.36,8.75,-17.07,6.15,7.52,-1.24,0.8500000000000001,2.02,-2.46,3.25,7830000.0,1.97,2.38,Aug 05/b,2.43,1210000000.0,HIGH,0.0,0.0,2.82,5.29,0.0212,True,0.13,False,-0.44,0.78,1.681,-0.716,-2.46,0.884,33.0,-1.65,32.0,-1.65,2.38,12981895.0,,,2.1,0.9962406015037594,0.9862155388471178,0.9987468671679198,0.20050125313283207,0.7957393483709273,0.7117794486215538,0.8101503759398496,0.7815,0.8624,0.6761
NMAX,Newsmax Inc,Communication Services,Broadcasting,,48.0,103.81,16.53,-0.71,6.4399999999999995,7.9,32.65,51.32,2.6,-24.12,1.0,1120000.0,4.57,10.32,Aug 13/a,18.5,1330000000.0,HIGH,-4.0,-9.47,4.08,1.29,0.1147,False,-3.79,True,8.49,5.688,4.748,-2.8165,-14.78,1.822,23.0,-0.39,25.0,8.75,10.32,13462024.0,,,79.3,0.4924812030075188,0.681704260651629,0.7781954887218046,0.9022556390977443,0.9348370927318296,0.8991228070175439,0.6478696741854637,0.7814,0.7731,0.8072
ZBIO,Zenas Biopharma Inc,Healthcare,Biotechnology,,,-41.57,,1.27,22.06,35.34,59.25,34.79,-0.96,-29.37,1.25,843920.0,2.98,31.5,Aug 13/b,47.0,2049999999.9999998,HIGH,-2.45,-1.28,3.76,2.84,0.0909,False,-2.33,True,0.18,4.758,2.508,-2.6442,-7.49,1.382,18.0,-0.47,26.0,7.88,31.5,21546624.0,,,49.2,0.5401002506265664,0.9047619047619048,0.8790726817042607,0.7055137844611529,0.9122807017543859,0.7380952380952381,0.7130325814536341,0.78,0.8226,0.724
INVA,Innoviva Inc,Healthcare,Biotechnology,5.15,9.17,-247.03999999999996,18.61,0.0,-1.3,9.73,-6.0,-4.3,0.38,-15.93,2.0,780820.0,1.84,21.14,Aug 05/a,35.0,1530000000.0,HIGH,0.33,1.15,1.89,5.62,0.0419,True,0.38,False,-0.25,2.115,1.561,-1.0034,-11.81,1.432,,,31.0,3.07,21.14,15960785.0,,,65.6,0.9511278195488722,0.7769423558897243,0.981203007518797,0.7418546365914787,0.4931077694235589,0.7218045112781954,0.8258145363408521,0.7777,0.7726,0.727
FFIN,First Financial Bankshares Inc,Financial,Banks - Regional,17.51,15.21,7.61,8.43,-0.19,3.6900000000000004,6.15,0.09,14.52,0.83,-10.16,2.71,823720.0,1.87,32.81,Jul 16/a,36.57,4700000000.0,HIGH,-3.87,-1.35,2.19,1.42,0.0482,False,-1.42,False,-4.24,1.89,1.25,-1.0267,-10.16,1.445,46.0,-6.84,45.0,-7.11,32.81,23453995.0,,,11.5,0.9473684210526315,0.8233082706766918,0.9724310776942355,0.7512531328320802,0.6083959899749374,0.5576441102756893,0.6553884711779449,0.7767,0.7364,0.7162
EGY,VAALCO Energy Inc,Energy,Oil & Gas E&P,,16.91,395.23,39.5,0.0,7.76,8.04,8.6,-1.3,0.21,-9.82,1.0,1340000.0,2.9,6.06,Aug 06/a,9.59,637460000.0,HIGH,2.02,-3.35,2.77,7.31,0.148,True,0.29,True,6.25,3.476,3.713,-2.2167,-8.04,1.667,4.0,-3.35,30.0,17.44,6.06,8538534.0,,,58.3,0.649749373433584,0.8878446115288221,0.6159147869674185,0.8596491228070176,0.7832080200501254,0.8634085213032582,0.8583959899749374,0.7766,0.7631,0.789
GCMG,GCM Grosvenor Inc,Financial,Asset Management,25.45,12.17,136.14,12.950000000000001,-9.7,-0.43,2.72,9.05,30.490000000000002,0.89,-11.61,1.4,507890.0,3.34,13.14,Aug 10/b,15.5,2660000000.0,HIGH,-4.3,3.96,3.51,0.99,0.1172,False,-0.64,False,-0.54,2.759,3.044,-1.4906,-11.61,1.316,26.0,-5.6,29.0,-3.24,13.14,6401276.0,,,18.0,0.8659147869674185,0.7844611528822055,0.768170426065163,0.6478696741854637,0.8865914786967418,0.7048872180451128,0.6390977443609023,0.7763,0.7521,0.7763
IRWD,Ironwood Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,5.69,3.31,123.29,32.62,-2.38,0.25,11.1,23.16,34.98,0.21,-24.57,2.0,2170000.0,3.55,4.36,Aug 06/b,6.1,720450000.0,HIGH,1.63,4.56,4.09,6.92,0.1105,True,3.53,True,5.48,4.063,5.046,-2.9026,-10.66,1.487,12.0,2.11,31.0,5.06,4.36,7976552.0,,,39.9,0.4649122807017544,0.8132832080200502,0.7957393483709273,0.7781954887218046,0.9360902255639098,0.8533834586466166,0.8508771929824561,0.7736,0.8599,0.7581
DAN,Dana Inc,Consumer Cyclical,Auto Parts,,7.47,-100.0,3.88,0.0,0.45999999999999996,4.52,2.16,-6.49,2.02,-24.65,1.78,1580000.0,2.59,29.81,Aug 06/b,39.0,3210000000.0,HIGH,-6.02,-1.62,2.9,-0.73,0.0903,False,-2.31,True,2.22,3.307,3.522,-2.3061,-7.71,1.298,10.0,-5.43,31.0,9.11,29.81,43018520.0,,,30.8,0.6203007518796992,0.8966165413533834,0.8822055137844611,0.6365914786967418,0.8114035087719298,0.7919799498746867,0.5488721804511278,0.7732,0.7276,0.7151
PRAA,PRA Group Inc,Financial,Credit Services,,5.79,40.54,12.94,0.0,-4.94,2.64,40.56,18.18,1.13,-6.87,2.33,522990.0,1.64,21.0,Aug 06/a,26.0,790610000.0,HIGH,7.25,8.3,2.21,12.54,0.135,True,8.39,True,12.15,3.684,6.714,-2.1722,-2.28,1.422,2.0,4.63,30.0,15.7,21.0,7596472.0,,REVIEW,23.8,0.6679197994987469,0.9924812030075187,0.6779448621553885,0.731829573934837,0.6234335839598998,0.9385964912280702,0.9285714285714286,0.772,0.7618,0.7404
HAE,Haemonetics Corp,Healthcare,Medical Devices,52.87,18.76,2.63,5.6,0.0,3.39,6.41,46.15,84.04,0.6,-1.3,1.67,732070.0,1.78,108.4,Aug 06/b,111.5,4930000000.0,HIGH,-0.37,1.97,2.06,4.92,0.0953,True,3.27,True,16.43,2.599,2.629,-1.2667,-1.86,1.03,20.0,0.17,31.0,29.67,108.4,66244893.0,,,2.9,0.9097744360902256,0.993734335839599,0.8609022556390977,0.33959899749373434,0.5645363408521303,0.9636591478696742,0.7982456140350878,0.772,0.7469,0.6944
RDN,Radian Group Inc,Financial,Insurance - Specialty,9.0,6.78,-17.01,80.8,2.63,-0.55,4.06,0.89,6.509999999999999,0.7,-14.71,1.43,1200000.0,2.45,35.01,Aug 05/a,43.8,4630000000.0,HIGH,-4.32,-2.34,2.64,0.97,0.0697,False,-3.02,False,-5.93,2.014,1.4,-0.966,-14.71,1.531,37.0,-10.85,31.0,-3.45,35.01,39982323.0,,,25.1,0.956140350877193,0.6835839598997494,0.9398496240601504,0.8032581453634086,0.7531328320802005,0.49122807017543857,0.6378446115288221,0.7712,0.763,0.7509
MCHB,Mechanics Bancorp,Financial,Banks - Regional,12.33,12.94,211.23,167.34,-0.0,-1.51,13.65,5.05,8.07,1.43,-11.37,2.25,563340.0,2.66,15.4,Jul 29/b,17.62,3560000000.0,HIGH,-4.94,-0.52,3.02,0.35,0.0754,False,-1.94,False,-4.74,1.911,1.494,-0.8198,-11.39,1.187,28.0,-7.84,37.0,-2.78,15.4,7787555.0,,,14.4,0.9837092731829574,0.7907268170426065,0.9235588972431078,0.5288220551378446,0.831453634085213,0.5350877192982456,0.6058897243107769,0.7656,0.7689,0.7198
AVAH,Aveanna Healthcare Holdings Inc,Healthcare,Medical Care Facilities,11.12,15.07,39.56,13.73,-43.86,7.13,4.73,75.48,115.62,1.93,-7.07,1.64,2930000.0,2.23,13.67,Aug 13/b,14.6,2980000000.0,HIGH,3.88,-4.94,1.8,9.17,0.1023,False,-0.48,True,18.24,3.846,3.621,-1.9707,-7.07,1.365,6.0,-1.37,26.0,51.05,13.67,49935563.0,,,6.8,0.7218045112781954,0.918546365914787,0.8320802005012531,0.6904761904761905,0.4592731829573935,0.9705513784461153,0.8847117794486216,0.7655,0.7413,0.7105
UMBF,UMB Financial Corp,Financial,Banks - Regional,11.2,9.63,25.929999999999996,6.23,-5.31,3.25,4.7,1.1,23.12,0.83,-12.26,1.65,638200.0,2.6,134.52,Jul 28/a,167.94,2770000000.0,HIGH,-7.32,-3.76,2.86,-2.03,0.1,False,-4.5,False,-6.51,2.28,1.531,-1.2746,-12.26,1.543,27.0,-8.82,37.0,-6.57,134.52,80969570.0,,,24.8,0.9072681704260651,0.7612781954887218,0.843358395989975,0.8082706766917294,0.8013784461152882,0.4649122807017544,0.5,0.7644,0.6934,0.7455
SBCF,Seacoast Banking Corp Of Florida,Financial,Banks - Regional,21.44,12.16,9.83,30.010000000000005,-3.04,2.33,4.97,9.27,15.329999999999998,0.91,-7.090000000000001,2.5,1000000.0,1.67,33.7,Jul 28/a,37.04,3260000000.0,HIGH,-2.66,-1.92,2.12,2.63,0.0456,False,-1.2,False,-1.65,2.234,1.721,-1.2743,-7.09,1.187,27.0,-4.72,37.0,0.15,33.7,26870297.0,,,9.9,0.9085213032581454,0.9172932330827067,0.9774436090225564,0.5288220551378446,0.5877192982456141,0.6629072681704261,0.7030075187969925,0.7638,0.7508,0.672
KODK,Eastman Kodak Co,Industrials,Specialty Business Services,,12.24,135.29,18.25,0.01,4.34,9.22,1.6,21.04,1.57,-35.78,,885900.0,3.06,9.55,Aug 04/a,12.0,934950000.0,HIGH,-2.95,4.49,2.93,2.34,0.1167,True,2.62,True,5.73,3.029,3.456,-2.2556,-7.37,1.233,28.0,-4.4,32.0,6.94,9.55,8585285.0,,,25.7,0.6390977443609023,0.9097744360902256,0.7719298245614035,0.5808270676691729,0.8151629072681704,0.8546365914786967,0.6892230576441103,0.7619,0.7518,0.7224
EFC,Ellington Financial Inc,Real Estate,REIT - Mortgage,7.58,6.29,-2.15,31.72,0.0,1.31,5.76,-7.44,5.87,0.96,-11.9,1.57,1210000.0,2.7,12.44,Aug 06/a,14.86,1600000000.0,HIGH,-8.73,-2.89,2.77,-3.44,0.1192,False,-5.71,False,-6.99,1.688,1.527,-0.748,-10.12,1.458,22.0,-8.6,30.0,-5.33,12.44,15486674.0,,,19.5,0.9912280701754386,0.8258145363408521,0.756265664160401,0.7568922305764411,0.7832080200501254,0.449874686716792,0.44862155388471175,0.7605,0.6413,0.7453
GRNT,Granite Ridge Resources Inc,Energy,Oil & Gas E&P,,6.98,19.0,36.67,0.28,4.82,7.57,4.48,-10.09,0.19,-20.26,1.57,1110000.0,2.65,4.9,Aug 06/a,7.93,646310000.0,HIGH,-4.11,-4.3,1.73,1.18,0.0696,False,-3.31,False,-0.53,3.265,2.449,-1.9898,-9.09,1.813,4.0,-4.3,30.0,5.15,4.9,8640117.0,,,61.8,0.7167919799498746,0.8577694235588973,0.9411027568922306,0.8991228070175439,0.4266917293233083,0.7080200501253133,0.6453634085213033,0.7582,0.6685,0.6877
DNOW,Dnow Inc,Industrials,Industrial Distribution,,18.82,-148.81,108.11999999999999,-12.65,0.9399999999999998,5.49,15.479999999999999,32.12,0.89,-9.68,1.4,2650000.0,1.67,15.59,Aug 06/b,18.8,2820000000.0,HIGH,-0.57,-0.32,1.97,4.72,0.061,False,-1.65,True,2.7,3.162,3.765,-1.9031,-9.36,1.339,31.0,9.63,31.0,9.63,15.59,35595255.0,,,20.6,0.7531328320802005,0.843358395989975,0.956766917293233,0.6691729323308271,0.5256892230576441,0.7994987468671679,0.7944862155388471,0.7579,0.7625,0.6869
EPR,EPR Properties,Real Estate,REIT - Specialty,18.2,18.55,-12.68,10.11,-2.88,0.96,9.04,-1.37,6.06,1.02,-12.7,2.23,744940.0,2.62,56.72,Jul 29/a,64.79,4350000000.0,HIGH,-6.01,-3.55,2.15,-0.72,0.0763,False,-4.27,False,-6.48,2.089,1.164,-0.9234,-12.7,1.577,38.0,-10.58,36.0,-11.28,56.72,53561655.0,,,14.2,0.9624060150375939,0.7493734335839599,0.9210526315789473,0.8208020050125313,0.5952380952380952,0.4674185463659148,0.5520050125313283,0.7527,0.6757,0.7115
AVA,Avista Corp,Utilities,Utilities - Diversified,13.11,12.96,142.99,0.49,-0.76,4.57,5.24,-8.83,-8.32,0.21,-16.67,3.0,669180.0,2.85,36.25,Aug 03/b,40.25,3040000000.0,HIGH,-3.51,-1.09,2.56,1.78,0.0579,False,-2.77,False,-7.28,1.543,1.048,-0.9376,-15.89,1.484,46.0,-12.57,34.0,-8.34,36.25,27741355.0,,,11.0,0.9611528822055138,0.6378446115288221,0.9649122807017544,0.7756892230576441,0.7387218045112782,0.43734335839599,0.668546365914787,0.7526,0.7785,0.7282
AVO,Mission Produce Inc,Consumer Defensive,Food Distribution,376.09,16.54,-137.94,25.8,10.3,18.63,9.31,12.27,2.87,0.44,-16.93,1.0,959530.0,1.78,12.9,Sep 08/a,16.5,1130000000.0,HIGH,-2.93,0.7,2.24,2.36,0.0897,True,0.46,True,0.01,3.639,4.884,-1.9572,-9.28,1.324,8.0,0.23,8.0,0.23,12.9,9787898.0,,,27.9,0.7293233082706767,0.8458646616541353,0.8847117794486216,0.6572681704260651,0.6416040100250626,0.7293233082706767,0.6904761904761905,0.748,0.7341,0.6894
MDU,MDU Resources Group Inc,Utilities,Utilities - Regulated Gas,19.52,17.57,49.4,6.87,0.0,-0.37,7.85,-12.82,-9.02,0.73,-19.23,1.75,1590000.0,3.61,18.56,Aug 06/b,23.71,3900000000.0,HIGH,-6.97,-0.85,3.09,-1.68,0.1178,False,-4.88,False,-8.09,2.036,1.131,-1.0724,-15.37,1.719,,,31.0,-7.29,18.56,35832571.0,,,27.7,0.9348370927318296,0.6578947368421053,0.7644110275689223,0.8740601503759399,0.8452380952380952,0.41102756892230574,0.5081453634085213,0.7479,0.6862,0.7663
DK,Delek US Holdings Inc,Energy,Oil & Gas Refining & Marketing,21.96,9.38,254.25999999999996,47.83,-30.409999999999997,-2.37,9.85,88.38,75.16,0.59,-4.73,2.0,1520000.0,7.62,78.12,Aug 05/b,75.0,4780000000.0,HIGH,9.3,4.9,4.66,14.59,0.1968,True,5.76,True,15.2,5.701,6.336,-3.8012,-5.04,2.209,4.0,4.9,32.0,30.74,78.12,185761282.0,,,-4.0,0.23057644110275688,0.9523809523809523,0.4323308270676691,0.9586466165413534,0.9523809523809523,0.9611528822055138,0.949874686716792,0.7479,0.7954,0.7757
NTCT,Netscout Systems Inc,Technology,Software - Infrastructure,23.3,13.19,670.57,12.68,-1.15,2.5,5.49,-3.6799999999999997,24.75,0.69,-15.61,2.0,632920.0,2.58,38.21,Aug 06/b,47.67,2780000000.0,HIGH,-0.73,2.25,2.43,4.56,0.075,True,0.3,False,-3.12,2.492,4.083,-1.5631,-15.61,1.438,51.0,-11.14,31.0,-4.78,38.21,25606980.0,,,24.8,0.8471177944862155,0.649749373433584,0.9260651629072681,0.7468671679197995,0.706140350877193,0.6027568922305765,0.7838345864661654,0.7464,0.8032,0.7257
NSP,Insperity Inc,Industrials,Staffing & Employment Services,,18.65,177.96,1.69,14.81,3.1,8.75,38.9,121.43000000000002,0.56,-10.0,3.0,566520.0,2.35,50.31,Jul 29/a,51.75,1920000000.0,HIGH,-4.7,-1.28,3.52,0.59,0.0923,False,-2.05,False,-1.37,4.545,3.816,-2.0182,-10.0,1.157,38.0,0.12,36.0,-5.4,50.31,19319734.0,,,2.9,0.7105263157894737,0.8289473684210527,0.8765664160401002,0.48621553884711777,0.8884711779448622,0.6773182957393483,0.6177944862155389,0.7447,0.7766,0.6906
SHO,Sunstone Hotel Investors Inc,Real Estate,REIT - Hotel & Motel,49.2,48.6,304.06,6.67,-3.1300000000000003,0.28,7.37,-7.3,21.19,1.02,-8.53,2.5,2660000.0,1.83,11.04,Aug 06/b,11.88,2049999999.9999998,HIGH,-2.21,0.45,2.23,3.08,0.0528,False,-0.44,False,-2.11,1.818,1.63,-0.8514,-8.46,1.045,,,31.0,-2.21,11.04,24111174.0,,,7.6,0.9786967418546366,0.87468671679198,0.968671679197995,0.35526315789473684,0.6365914786967418,0.6472431077694235,0.7205513784461153,0.7435,0.7698,0.6544
DEC,Diversified Energy Co,Energy,Oil & Gas Integrated,,3.21,,,0.0,4.27,9.2,5.62,-15.190000000000001,0.34,-27.35,1.15,997200.0,3.47,13.73,Aug 05/a,24.57,1090000000.0,HIGH,-6.34,-7.73,3.89,-1.05,0.134,False,-7.69,False,-2.8,3.424,2.404,-2.0276,-13.59,1.533,11.0,-9.97,31.0,4.89,13.73,13108821.0,,,79.0,0.7042606516290727,0.7218045112781954,0.68671679197995,0.8057644110275689,0.9210526315789473,0.6203007518796992,0.5269423558897243,0.7433,0.6931,0.7628
VGZ,Vista Gold Corp,Basic Materials,Gold,,,-7.41,,0.0,4.79,5.43,-5.44,22.83,1.32,-27.800000000000004,1.0,1810000.0,2.73,2.26,Jul 29/a,4.5,329900000.0,HIGH,-9.24,4.15,4.02,-3.95,0.1714,True,0.18,True,10.18,4.867,4.867,-3.1109,-11.02,1.743,20.0,-6.61,36.0,32.16,2.26,2769470.0,,,99.1,0.38847117794486213,0.8007518796992481,0.5350877192982456,0.8822055137844611,0.931704260651629,0.9197994987468672,0.4191729323308271,0.743,0.6077,0.7805
LILA,Liberty Latin America Ltd,Communication Services,Telecom Services,,68.44,93.94,1.46,2.66,-17.42,3.51,75.21,55.58,0.64,-6.03,2.6,673260.0,1.78,8.41,Aug 05/a,9.17,1640000000.0,HIGH,-0.71,-5.19,3.2,4.58,0.0713,False,-2.54,True,1.71,2.433,2.616,-1.9674,-6.03,0.902,6.0,-3.33,31.0,0.36,8.41,3218207.0,,,9.0,0.7230576441102757,0.9348370927318296,0.9348370927318296,0.21804511278195488,0.8627819548872181,0.7819548872180451,0.7869674185463659,0.7426,0.8541,0.6465
IDYA,Ideaya Biosciences Inc,Healthcare,Biotechnology,,,-39.46,,-0.15,6.61,11.22,22.99,17.82,-0.04,-10.0,1.13,933240.0,2.67,38.41,Aug 04/b,52.38,3710000000.0,HIGH,-3.18,1.0,3.25,2.11,0.1482,False,-2.56,True,2.04,3.174,2.851,-2.0909,-10.0,1.341,23.0,5.12,33.0,8.5,38.41,30227498.0,,,36.4,0.6879699248120301,0.8289473684210527,0.612781954887218,0.6704260651629073,0.8671679197994987,0.7882205513784462,0.6791979949874687,0.7426,0.7157,0.7534
VRDN,Viridian Therapeutics Inc,Healthcare,Biotechnology,,,4.56,278.67,20.14,11.36,18.35,32.29,-20.98,1.1,-35.84,1.0,1880000.0,2.86,22.0,Aug 06/b,36.07,2490000000.0,HIGH,-9.43,-0.9,3.95,-4.14,0.1529,False,-4.01,True,1.73,4.083,1.682,-2.0538,-11.5,1.33,23.0,-4.72,31.0,4.41,22.0,30943247.0,,,64.0,0.6979949874686717,0.7882205513784462,0.6015037593984962,0.6604010025062657,0.9235588972431078,0.7832080200501254,0.40476190476190477,0.7425,0.6194,0.7663
ADAM,Adamas Trust Inc,Real Estate,REIT - Mortgage,5.3,8.62,1318.13,34.52,0.0,0.98,3.72,-2.41,12.78,1.25,-14.000000000000002,2.33,899570.0,3.61,8.91,Jul 29/a,9.75,800830000.0,HIGH,-10.36,-1.22,3.49,-5.07,0.1568,False,-6.13,False,-5.4,2.245,2.918,-1.108,-14.0,1.598,28.0,-8.99,36.0,3.01,8.91,8706834.0,,,9.4,0.9298245614035088,0.7117794486215538,0.5927318295739348,0.8270676691729323,0.8828320802005013,0.5100250626566416,0.36779448621553884,0.7424,0.5898,0.7874
DRH,Diamondrock Hospitality Co,Real Estate,REIT - Hotel & Motel,16.97,18.38,137.81,4.11,-1.46,2.12,6.9,-0.57,28.84,1.03,-11.24,2.07,2660000.0,2.17,12.24,Jul 30/a,13.96,2510000000.0,HIGH,-4.52,-0.65,2.0,0.77,0.0923,False,-0.92,False,-2.23,2.509,1.389,-1.3501,-11.24,1.38,35.0,-5.19,35.0,-5.19,12.24,35619823.0,,,14.1,0.893483709273183,0.7957393483709273,0.8765664160401002,0.7023809523809523,0.5394736842105263,0.6416040100250626,0.6265664160401002,0.7415,0.6754,0.6942
VTS,Vitesse Energy Inc,Energy,Oil & Gas E&P,,70.04,30.25,11.31,-0.0,22.11,21.61,12.02,-8.08,0.58,-25.33,1.8,533330.0,1.82,17.51,Aug 03/a,20.6,737250000.0,HIGH,2.34,-5.4,1.79,7.63,0.1303,False,-1.04,True,5.38,3.006,2.798,-1.725,-8.04,1.436,10.0,0.57,33.0,12.82,17.51,9670122.0,,,17.6,0.8032581453634086,0.8878446115288221,0.7055137844611529,0.7456140350877193,0.4542606516290727,0.8508771929824561,0.8621553884711779,0.7412,0.6928,0.7135
ACAD,Acadia Pharmaceuticals Inc,Healthcare,Biotechnology,12.29,29.8,15.24,16.4,-3.38,1.39,5.73,26.229999999999997,31.71,0.86,-11.85,1.65,1670000.0,3.28,27.29,Aug 04/a,33.89,4700000000.0,HIGH,-7.49,-0.84,3.57,-2.2,0.1468,False,-3.93,False,-1.15,2.824,2.748,-1.7891,-11.85,1.353,18.0,-7.96,32.0,0.52,27.29,43318593.0,,,24.2,0.7832080200501254,0.7744360902255639,0.6215538847117794,0.6829573934837093,0.8941102756892231,0.6867167919799498,0.49373433583959897,0.7405,0.6522,0.7617
SHEN,Shenandoah Telecommunications Co,Communication Services,Telecom Services,,,12.85,5.53,0.1,-0.9000000000000001,6.42,-18.41,-19.37,0.75,-33.29,1.5,524270.0,15.14,11.57,Jul 29/b,27.5,640570000.0,HIGH,-6.16,-1.87,8.51,-0.87,0.1193,False,-4.49,False,-5.83,3.828,3.63,-1.5132,-27.42,3.418,31.0,-11.0,37.0,-2.28,11.57,11032681.0,,,137.7,0.8571428571428571,0.3408521303258145,0.7543859649122807,0.993734335839599,0.9987468671679198,0.4949874686716792,0.5451127819548872,0.74,0.744,0.8362
IKT,Inhibikase Therapeutics Inc,Healthcare,Biotechnology,,,-1.81,,0.0,12.98,17.99,25.679999999999996,25.679999999999996,0.89,-11.88,1.0,743570.0,4.32,2.3,Aug 11/a,6.0,320930000.0,HIGH,-3.77,-3.77,6.07,1.52,0.133,False,-4.35,False,-1.37,4.469,2.826,-2.5072,-11.88,1.431,11.0,-8.0,27.0,-4.17,2.3,1258364.0,,,160.9,0.5739348370927319,0.7725563909774437,0.6904761904761905,0.7393483709273183,0.9862155388471178,0.6773182957393483,0.6604010025062657,0.74,0.7672,0.7442
KFY,Korn Ferry,Industrials,Staffing & Employment Services,14.47,12.08,5.26,6.860000000000001,-1.6099999999999999,0.02,4.14,7.44,24.32,1.26,-12.26,1.6,511300.0,3.49,76.78,Sep 09/b,90.25,4190000000.0000005,HIGH,-9.73,-2.04,3.35,-4.44,0.1717,False,-6.38,False,-5.68,3.063,1.498,-1.4937,-12.26,1.807,15.0,-9.3,8.0,-5.36,76.78,43120068.0,,,17.5,0.8621553884711779,0.7612781954887218,0.5338345864661654,0.8959899749373433,0.8734335839598998,0.49874686716791977,0.39724310776942356,0.7376,0.5811,0.7826
